id,date,effectiveDate,resolutionDate,typeCode,typeDesc,description,person.id,person.fullName,person.link,toTeam.id,toTeam.name,toTeam.link,fromTeam.id,fromTeam.name,fromTeam.link
708696,2023-07-03,2023-07-01,2023-07-01,SC,Status Change,"Seattle Mariners placed RHP Bryce Miller on the 15-day injured list retroactive to July 1, 2023. Right middle finger blister.",682243.0,Bryce Miller,/api/v1/people/682243,136,Seattle Mariners,/api/v1/teams/136,,,
708635,2023-07-03,2023-07-03,,TR,Trade,Seattle Mariners traded RHP Trevor Gott and RHP Chris Flexen to New York Mets for LHP Zach Muckenhirn.,623167.0,Chris Flexen,/api/v1/people/623167,121,New York Mets,/api/v1/teams/121,136.0,Seattle Mariners,/api/v1/teams/136
708713,2023-07-03,2023-07-03,,CU,Recalled,Seattle Mariners recalled RHP Matt Festa from Tacoma Rainiers.,670036.0,Matt Festa,/api/v1/people/670036,136,Seattle Mariners,/api/v1/teams/136,529.0,Tacoma Rainiers,/api/v1/teams/529
708697,2023-07-03,2023-07-03,,CU,Recalled,Seattle Mariners recalled RHP Darren McCaughan from Tacoma Rainiers.,670766.0,Darren McCaughan,/api/v1/people/670766,136,Seattle Mariners,/api/v1/teams/136,529.0,Tacoma Rainiers,/api/v1/teams/529
708962,2023-07-04,2023-07-04,,TR,Trade,Seattle Mariners traded SS Pat Valaika to Los Angeles Dodgers for cash.,,,,136,Seattle Mariners,/api/v1/teams/136,119.0,Los Angeles Dodgers,/api/v1/teams/119
709216,2023-07-05,2023-07-05,2023-07-05,SC,Status Change,Seattle Mariners transferred RHP Penn Murfee from the 15-day injured list to the 60-day injured list. Right elbow inflammation.,682171.0,Penn Murfee,/api/v1/people/682171,136,Seattle Mariners,/api/v1/teams/136,,,
709215,2023-07-05,2023-07-05,,SE,Selected,Seattle Mariners selected the contract of LHP Tommy Milone from Tacoma Rainiers.,543548.0,Tommy Milone,/api/v1/people/543548,136,Seattle Mariners,/api/v1/teams/136,529.0,Tacoma Rainiers,/api/v1/teams/529
709214,2023-07-05,2023-07-05,,OPT,Optioned,Seattle Mariners optioned RHP Darren McCaughan to Tacoma Rainiers.,670766.0,Darren McCaughan,/api/v1/people/670766,529,Tacoma Rainiers,/api/v1/teams/529,136.0,Seattle Mariners,/api/v1/teams/136
709518,2023-07-06,2023-07-06,2023-07-06,DES,Designated for Assignment,Seattle Mariners designated LHP Tommy Milone for assignment.,543548.0,Tommy Milone,/api/v1/people/543548,136,Seattle Mariners,/api/v1/teams/136,,,
709517,2023-07-06,2023-07-06,,CU,Recalled,Seattle Mariners recalled RHP Isaiah Campbell from Arkansas Travelers.,663462.0,Isaiah Campbell,/api/v1/people/663462,136,Seattle Mariners,/api/v1/teams/136,574.0,Arkansas Travelers,/api/v1/teams/574
710005,2023-07-07,2023-07-07,,OUT,Outrighted,Seattle Mariners sent RHP José Rodríguez outright to Tacoma Rainiers.,642578.0,José Rodríguez,/api/v1/people/642578,529,Tacoma Rainiers,/api/v1/teams/529,136.0,Seattle Mariners,/api/v1/teams/136
710159,2023-07-07,2023-07-07,,TR,Trade,Seattle Mariners traded OF Jack Larsen to San Francisco Giants.,677223.0,Jack Larsen,/api/v1/people/677223,137,San Francisco Giants,/api/v1/teams/137,136.0,Seattle Mariners,/api/v1/teams/136
710663,2023-07-12,2023-07-12,,CLW,Claimed Off Waivers,Seattle Mariners claimed RHP Adam Oller off waivers from Oakland Athletics.,670124.0,Adam Oller,/api/v1/people/670124,136,Seattle Mariners,/api/v1/teams/136,133.0,Athletics,/api/v1/teams/133
710664,2023-07-12,2023-07-12,,OPT,Optioned,Seattle Mariners optioned RHP Adam Oller to Tacoma Rainiers.,670124.0,Adam Oller,/api/v1/people/670124,529,Tacoma Rainiers,/api/v1/teams/529,136.0,Seattle Mariners,/api/v1/teams/136
710801,2023-07-13,2023-07-13,,OUT,Outrighted,Seattle Mariners sent LHP Tommy Milone outright to Tacoma Rainiers.,543548.0,Tommy Milone,/api/v1/people/543548,529,Tacoma Rainiers,/api/v1/teams/529,136.0,Seattle Mariners,/api/v1/teams/136
711362,2023-07-14,2023-07-14,2023-07-14,SFA,Signed as Free Agent,Seattle Mariners signed free agent LHP Logan Allen to a minor league contract.,663531.0,Logan Allen,/api/v1/people/663531,136,Seattle Mariners,/api/v1/teams/136,,,
711503,2023-07-15,2023-07-15,2023-07-15,SFA,Signed as Free Agent,Seattle Mariners signed free agent C Robert Emery to a minor league contract.,681487.0,Robert Emery,/api/v1/people/681487,136,Seattle Mariners,/api/v1/teams/136,,,
734253,2023-07-15,2023-07-15,2023-07-15,SGN,Signed,Seattle Mariners signed RHP Jacob McNairy.,805722.0,Jacob McNairy,/api/v1/people/805722,136,Seattle Mariners,/api/v1/teams/136,,,
711645,2023-07-16,2023-07-16,2023-07-16,SC,Status Change,Seattle Mariners activated RHP Bryce Miller from the 15-day injured list.,682243.0,Bryce Miller,/api/v1/people/682243,136,Seattle Mariners,/api/v1/teams/136,,,
711644,2023-07-16,2023-07-16,,OPT,Optioned,Seattle Mariners optioned RHP Matt Festa to Tacoma Rainiers.,670036.0,Matt Festa,/api/v1/people/670036,529,Tacoma Rainiers,/api/v1/teams/529,136.0,Seattle Mariners,/api/v1/teams/136
712243,2023-07-18,2023-07-18,2023-07-18,SFA,Signed as Free Agent,Seattle Mariners signed free agent 1B Jarrod Belbin to a minor league contract.,684008.0,Jarrod Belbin,/api/v1/people/684008,136,Seattle Mariners,/api/v1/teams/136,,,
712236,2023-07-18,2023-07-18,2023-07-18,SGN,Signed,Seattle Mariners signed C Jacob Sharp.,814435.0,Jacob Sharp,/api/v1/people/814435,136,Seattle Mariners,/api/v1/teams/136,,,
712213,2023-07-18,2023-07-18,2023-07-18,SGN,Signed,Seattle Mariners signed RHP Teddy McGraw.,803141.0,Teddy McGraw,/api/v1/people/803141,136,Seattle Mariners,/api/v1/teams/136,,,
712224,2023-07-18,2023-07-18,2023-07-18,SGN,Signed,Seattle Mariners signed OF RJ Schreck.,702302.0,RJ Schreck,/api/v1/people/702302,136,Seattle Mariners,/api/v1/teams/136,,,
713000,2023-07-18,2023-07-18,2023-07-18,SC,Status Change,3B Hunter Fitz-Gerald roster status changed by Seattle Mariners.,686638.0,Hunter Fitz-Gerald,/api/v1/people/686638,136,Seattle Mariners,/api/v1/teams/136,,,
712237,2023-07-18,2023-07-18,2023-07-18,SGN,Signed,Seattle Mariners signed RHP Daniel Ouderkirk.,686705.0,Daniel Ouderkirk,/api/v1/people/686705,136,Seattle Mariners,/api/v1/teams/136,,,
712229,2023-07-18,2023-07-18,2023-07-18,SGN,Signed,Seattle Mariners signed RHP Elijah Dale.,688145.0,Elijah Dale,/api/v1/people/688145,136,Seattle Mariners,/api/v1/teams/136,,,
712216,2023-07-18,2023-07-18,2023-07-18,SGN,Signed,Seattle Mariners signed SS Brock Rodden.,801126.0,Brock Rodden,/api/v1/people/801126,136,Seattle Mariners,/api/v1/teams/136,,,
712228,2023-07-18,2023-07-18,2023-07-18,SGN,Signed,Seattle Mariners signed RHP Logan Evans.,688138.0,Logan Evans,/api/v1/people/688138,136,Seattle Mariners,/api/v1/teams/136,,,
712218,2023-07-18,2023-07-18,2023-07-18,SGN,Signed,Seattle Mariners signed RHP Brody Hopkins.,811315.0,Brody Hopkins,/api/v1/people/811315,136,Seattle Mariners,/api/v1/teams/136,,,
712225,2023-07-18,2023-07-18,2023-07-18,SGN,Signed,Seattle Mariners signed OF Jared Sundstrom.,814791.0,Jared Sundstrom,/api/v1/people/814791,136,Seattle Mariners,/api/v1/teams/136,,,
712231,2023-07-18,2023-07-18,2023-07-18,SGN,Signed,Seattle Mariners signed RHP Ernie Day.,701308.0,Ernie Day,/api/v1/people/701308,136,Seattle Mariners,/api/v1/teams/136,,,
712214,2023-07-18,2023-07-18,2023-07-18,SGN,Signed,Seattle Mariners signed OF Aidan Smith.,806223.0,Aidan Smith,/api/v1/people/806223,136,Seattle Mariners,/api/v1/teams/136,,,
712238,2023-07-18,2023-07-18,2023-07-18,SGN,Signed,Seattle Mariners signed 3B Charlie Pagliarini.,813860.0,Charlie Pagliarini,/api/v1/people/813860,136,Seattle Mariners,/api/v1/teams/136,,,
712235,2023-07-18,2023-07-18,2023-07-18,SGN,Signed,Seattle Mariners signed 3B Caleb Cali.,687730.0,Caleb Cali,/api/v1/people/687730,136,Seattle Mariners,/api/v1/teams/136,,,
712211,2023-07-18,2023-07-18,2023-07-18,SGN,Signed,Seattle Mariners signed 3B Ben Williamson.,810938.0,Ben Williamson,/api/v1/people/810938,136,Seattle Mariners,/api/v1/teams/136,,,
712226,2023-07-18,2023-07-18,2023-07-18,SGN,Signed,Seattle Mariners signed LHP Brandyn Garcia.,805299.0,Brandyn Garcia,/api/v1/people/805299,136,Seattle Mariners,/api/v1/teams/136,,,
712240,2023-07-18,2023-07-18,2023-07-18,SFA,Signed as Free Agent,Seattle Mariners signed free agent 3B Hunter Fitz-Gerald to a minor league contract.,686638.0,Hunter Fitz-Gerald,/api/v1/people/686638,136,Seattle Mariners,/api/v1/teams/136,,,
712208,2023-07-18,2023-07-18,2023-07-18,SGN,Signed,Seattle Mariners signed SS Colt Emerson.,806068.0,Colt Emerson,/api/v1/people/806068,136,Seattle Mariners,/api/v1/teams/136,,,
712242,2023-07-18,2023-07-18,2023-07-18,SFA,Signed as Free Agent,Seattle Mariners signed free agent RHP German Fajardo to a minor league contract.,690455.0,German Fajardo,/api/v1/people/690455,136,Seattle Mariners,/api/v1/teams/136,,,
712209,2023-07-18,2023-07-18,2023-07-18,SGN,Signed,Seattle Mariners signed SS Tai Peete.,806191.0,Tai Peete,/api/v1/people/806191,136,Seattle Mariners,/api/v1/teams/136,,,
712220,2023-07-18,2023-07-18,2023-07-18,SGN,Signed,Seattle Mariners signed RHP Ty Cummings.,807744.0,Ty Cummings,/api/v1/people/807744,136,Seattle Mariners,/api/v1/teams/136,,,
712222,2023-07-18,2023-07-18,2023-07-18,SGN,Signed,Seattle Mariners signed RHP Ryan Hawks.,686470.0,Ryan Hawks,/api/v1/people/686470,136,Seattle Mariners,/api/v1/teams/136,,,
712233,2023-07-18,2023-07-18,2023-07-18,SGN,Signed,Seattle Mariners signed OF Carson Jones.,687982.0,Carson Jones,/api/v1/people/687982,136,Seattle Mariners,/api/v1/teams/136,,,
712543,2023-07-19,2023-07-19,2023-07-19,SGN,Signed,Seattle Mariners signed OF Jonny Farmelo.,806071.0,Jonny Farmelo,/api/v1/people/806071,136,Seattle Mariners,/api/v1/teams/136,,,
712598,2023-07-19,2023-07-19,,OPT,Optioned,Seattle Mariners optioned RHP Ty Adcock to Arkansas Travelers.,686654.0,Ty Adcock,/api/v1/people/686654,574,Arkansas Travelers,/api/v1/teams/574,136.0,Seattle Mariners,/api/v1/teams/136
712571,2023-07-19,2023-07-19,,OPT,Optioned,Seattle Mariners optioned RHP Isaiah Campbell to Arkansas Travelers.,663462.0,Isaiah Campbell,/api/v1/people/663462,574,Arkansas Travelers,/api/v1/teams/574,136.0,Seattle Mariners,/api/v1/teams/136
712569,2023-07-19,2023-07-19,,CU,Recalled,Seattle Mariners recalled RHP Prelander Berroa from Arkansas Travelers.,672860.0,Prelander Berroa,/api/v1/people/672860,136,Seattle Mariners,/api/v1/teams/136,574.0,Arkansas Travelers,/api/v1/teams/574
712568,2023-07-19,2023-07-19,,SE,Selected,Seattle Mariners selected the contract of RHP Devin Sweet from Arkansas Travelers.,682967.0,Devin Sweet,/api/v1/people/682967,136,Seattle Mariners,/api/v1/teams/136,574.0,Arkansas Travelers,/api/v1/teams/574
712695,2023-07-20,2023-07-20,2023-07-20,SC,Status Change,Seattle Mariners placed OF Jarred Kelenic on the 10-day injured list. Left foot fracture.,672284.0,Jarred Kelenic,/api/v1/people/672284,136,Seattle Mariners,/api/v1/teams/136,,,
712696,2023-07-20,2023-07-20,,CU,Recalled,Seattle Mariners recalled LF Cade Marlowe from Tacoma Rainiers.,687799.0,Cade Marlowe,/api/v1/people/687799,136,Seattle Mariners,/api/v1/teams/136,529.0,Tacoma Rainiers,/api/v1/teams/529
719679,2023-07-22,2023-07-22,2023-07-22,SFA,Signed as Free Agent,Seattle Mariners signed free agent RHP Will Schomberg to a minor league contract.,801696.0,Will Schomberg,/api/v1/people/801696,136,Seattle Mariners,/api/v1/teams/136,,,
713505,2023-07-22,2023-07-22,2023-07-22,SC,Status Change,Seattle Mariners placed CF AJ Pollock on the 10-day injured list. Left hamstring strain.,572041.0,AJ Pollock,/api/v1/people/572041,136,Seattle Mariners,/api/v1/teams/136,,,
713503,2023-07-22,2023-07-22,,CU,Recalled,Seattle Mariners recalled LF Taylor Trammell from Tacoma Rainiers.,666211.0,Taylor Trammell,/api/v1/people/666211,136,Seattle Mariners,/api/v1/teams/136,529.0,Tacoma Rainiers,/api/v1/teams/529
713504,2023-07-22,2023-07-22,,OPT,Optioned,Seattle Mariners optioned RHP Prelander Berroa to Arkansas Travelers.,672860.0,Prelander Berroa,/api/v1/people/672860,574,Arkansas Travelers,/api/v1/teams/574,136.0,Seattle Mariners,/api/v1/teams/136
713501,2023-07-22,2023-07-22,,CU,Recalled,Seattle Mariners recalled RHP Isaiah Campbell from Arkansas Travelers.,663462.0,Isaiah Campbell,/api/v1/people/663462,136,Seattle Mariners,/api/v1/teams/136,574.0,Arkansas Travelers,/api/v1/teams/574
714664,2023-07-26,2023-07-26,2023-07-26,SC,Status Change,Seattle Mariners transferred LHP Marco Gonzales from the 15-day injured list to the 60-day injured list. Left forearm strain.,594835.0,Marco Gonzales,/api/v1/people/594835,136,Seattle Mariners,/api/v1/teams/136,,,
714665,2023-07-26,2023-07-26,,OPT,Optioned,Seattle Mariners optioned RHP Trent Thornton to Tacoma Rainiers.,663423.0,Trent Thornton,/api/v1/people/663423,529,Tacoma Rainiers,/api/v1/teams/529,136.0,Seattle Mariners,/api/v1/teams/136
714663,2023-07-26,2023-07-26,,TR,Trade,Toronto Blue Jays traded RHP Trent Thornton to Seattle Mariners for SS Mason McCoy.,669200.0,Mason McCoy,/api/v1/people/669200,141,Toronto Blue Jays,/api/v1/teams/141,136.0,Seattle Mariners,/api/v1/teams/136
716193,2023-07-30,2023-07-30,2023-07-30,SC,Status Change,2B Mark Mathias roster status changed by Seattle Mariners.,664029.0,Mark Mathias,/api/v1/people/664029,136,Seattle Mariners,/api/v1/teams/136,,,
716254,2023-07-31,2023-07-31,2023-07-31,SC,Status Change,Seattle Mariners reassigned 2B Josh Rojas to the minor leagues.,668942.0,Josh Rojas,/api/v1/people/668942,136,Seattle Mariners,/api/v1/teams/136,,,
716255,2023-07-31,2023-07-31,2023-07-31,SC,Status Change,Seattle Mariners reassigned RF Dominic Canzone to the minor leagues.,686527.0,Dominic Canzone,/api/v1/people/686527,136,Seattle Mariners,/api/v1/teams/136,,,
716160,2023-07-31,2023-07-31,,CU,Recalled,Seattle Mariners recalled RHP Juan Then from Tacoma Rainiers.,672730.0,Juan Then,/api/v1/people/672730,136,Seattle Mariners,/api/v1/teams/136,529.0,Tacoma Rainiers,/api/v1/teams/529
716146,2023-07-31,2023-07-31,,TR,Trade,"Seattle Mariners traded RHP Paul Sewald to Arizona Diamondbacks for 2B Josh Rojas, RF Dominic Canzone and SS Ryan Bliss.",623149.0,Paul Sewald,/api/v1/people/623149,109,Arizona Diamondbacks,/api/v1/teams/109,136.0,Seattle Mariners,/api/v1/teams/136
716144,2023-07-31,2023-07-31,,TR,Trade,"Seattle Mariners traded 2B Mark Mathias, CF AJ Pollock and cash to San Francisco Giants for Player To Be Named Later.",,,,136,Seattle Mariners,/api/v1/teams/136,137.0,San Francisco Giants,/api/v1/teams/137
716600,2023-08-01,2023-08-01,2023-08-01,SC,Status Change,Seattle Mariners activated RF Dominic Canzone.,686527.0,Dominic Canzone,/api/v1/people/686527,136,Seattle Mariners,/api/v1/teams/136,,,
763380,2023-08-01,2023-08-01,2023-08-01,SC,Status Change,Seattle Mariners activated RF Dominic Canzone.,686527.0,Dominic Canzone,/api/v1/people/686527,136,Seattle Mariners,/api/v1/teams/136,,,
716601,2023-08-01,2023-08-01,2023-08-01,DES,Designated for Assignment,Seattle Mariners designated 2B Kolten Wong for assignment.,543939.0,Kolten Wong,/api/v1/people/543939,136,Seattle Mariners,/api/v1/teams/136,,,
716599,2023-08-01,2023-08-01,2023-08-01,SC,Status Change,Seattle Mariners activated 2B Josh Rojas.,668942.0,Josh Rojas,/api/v1/people/668942,136,Seattle Mariners,/api/v1/teams/136,,,
716510,2023-08-01,2023-08-01,,TR,Trade,Baltimore Orioles traded RHP Eduard Bazardo to Seattle Mariners for RHP Logan Rinehart.,660825.0,Eduard Bazardo,/api/v1/people/660825,136,Seattle Mariners,/api/v1/teams/136,110.0,Baltimore Orioles,/api/v1/teams/110
716602,2023-08-01,2023-08-01,,CU,Recalled,Seattle Mariners recalled RHP Trent Thornton from Tacoma Rainiers.,663423.0,Trent Thornton,/api/v1/people/663423,136,Seattle Mariners,/api/v1/teams/136,529.0,Tacoma Rainiers,/api/v1/teams/529
716598,2023-08-01,2023-08-01,,OPT,Optioned,Seattle Mariners optioned LF Taylor Trammell to Tacoma Rainiers.,666211.0,Taylor Trammell,/api/v1/people/666211,529,Tacoma Rainiers,/api/v1/teams/529,136.0,Seattle Mariners,/api/v1/teams/136
716597,2023-08-01,2023-08-01,,OPT,Optioned,Seattle Mariners optioned RHP Juan Then to Tacoma Rainiers.,672730.0,Juan Then,/api/v1/people/672730,529,Tacoma Rainiers,/api/v1/teams/529,136.0,Seattle Mariners,/api/v1/teams/136
717372,2023-08-03,2023-08-03,2023-08-03,REL,Released,Seattle Mariners released 2B Kolten Wong.,543939.0,Kolten Wong,/api/v1/people/543939,136,Seattle Mariners,/api/v1/teams/136,,,
717413,2023-08-03,2023-08-03,2023-08-03,SC,Status Change,Seattle Mariners reassigned RHP Ryder Ryan to the minor leagues.,656924.0,Ryder Ryan,/api/v1/people/656924,136,Seattle Mariners,/api/v1/teams/136,,,
717386,2023-08-03,2023-08-03,,SE,Selected,Seattle Mariners selected the contract of RHP Ryder Ryan from Tacoma Rainiers.,656924.0,Ryder Ryan,/api/v1/people/656924,136,Seattle Mariners,/api/v1/teams/136,529.0,Tacoma Rainiers,/api/v1/teams/529
717387,2023-08-03,2023-08-03,,OPT,Optioned,Seattle Mariners optioned RHP Ryder Ryan to Tacoma Rainiers.,656924.0,Ryder Ryan,/api/v1/people/656924,529,Tacoma Rainiers,/api/v1/teams/529,136.0,Seattle Mariners,/api/v1/teams/136
718516,2023-08-08,2023-08-08,2023-08-08,DES,Designated for Assignment,Seattle Mariners designated RHP Matt Festa for assignment.,670036.0,Matt Festa,/api/v1/people/670036,136,Seattle Mariners,/api/v1/teams/136,,,
718698,2023-08-08,2023-08-08,2023-08-08,REL,Released,Seattle Mariners released RHP Matt Festa.,670036.0,Matt Festa,/api/v1/people/670036,136,Seattle Mariners,/api/v1/teams/136,,,
718515,2023-08-08,2023-08-05,2023-08-05,SC,Status Change,"Seattle Mariners placed RHP Bryan Woo on the 15-day injured list retroactive to August 5, 2023. Right forearm inflammation.",693433.0,Bryan Woo,/api/v1/people/693433,136,Seattle Mariners,/api/v1/teams/136,,,
718513,2023-08-08,2023-08-08,,CLW,Claimed Off Waivers,Seattle Mariners claimed RHP Ryan Jensen off waivers from Chicago Cubs.,686754.0,Ryan Jensen,/api/v1/people/686754,136,Seattle Mariners,/api/v1/teams/136,112.0,Chicago Cubs,/api/v1/teams/112
718514,2023-08-08,2023-08-08,,CU,Recalled,Seattle Mariners recalled RHP Ryder Ryan from Tacoma Rainiers.,656924.0,Ryder Ryan,/api/v1/people/656924,136,Seattle Mariners,/api/v1/teams/136,529.0,Tacoma Rainiers,/api/v1/teams/529
718859,2023-08-09,2023-08-09,2023-08-09,DES,Designated for Assignment,Seattle Mariners designated LHP Zach Muckenhirn for assignment.,669105.0,Zach Muckenhirn,/api/v1/people/669105,136,Seattle Mariners,/api/v1/teams/136,,,
718857,2023-08-09,2023-08-09,,OPT,Optioned,Seattle Mariners optioned RHP Devin Sweet to Tacoma Rainiers.,682967.0,Devin Sweet,/api/v1/people/682967,529,Tacoma Rainiers,/api/v1/teams/529,136.0,Seattle Mariners,/api/v1/teams/136
718858,2023-08-09,2023-08-09,,SE,Selected,Seattle Mariners selected the contract of RHP Emerson Hancock from Arkansas Travelers.,676106.0,Emerson Hancock,/api/v1/people/676106,136,Seattle Mariners,/api/v1/teams/136,574.0,Arkansas Travelers,/api/v1/teams/574
718879,2023-08-09,2023-08-09,,OPT,Optioned,Seattle Mariners optioned RHP Ryan Jensen to Tacoma Rainiers.,686754.0,Ryan Jensen,/api/v1/people/686754,529,Tacoma Rainiers,/api/v1/teams/529,136.0,Seattle Mariners,/api/v1/teams/136
719204,2023-08-10,2023-08-10,2023-08-10,SFA,Signed as Free Agent,Seattle Mariners signed free agent RHP Jesse Wainscott to a minor league contract.,703040.0,Jesse Wainscott,/api/v1/people/703040,136,Seattle Mariners,/api/v1/teams/136,,,
719300,2023-08-11,2023-08-11,2023-08-11,SFA,Signed as Free Agent,Seattle Mariners signed free agent RHP Blas Castano to a minor league contract.,680604.0,Blas Castaño,/api/v1/people/680604,136,Seattle Mariners,/api/v1/teams/136,,,
719317,2023-08-11,2023-08-10,2023-08-10,SC,Status Change,"Seattle Mariners placed SS J.P. Crawford on the 7-day injured list retroactive to August 10, 2023. Concussion.",641487.0,J.P. Crawford,/api/v1/people/641487,136,Seattle Mariners,/api/v1/teams/136,,,
719343,2023-08-11,2023-08-11,,OUT,Outrighted,Seattle Mariners sent LHP Zach Muckenhirn outright to Tacoma Rainiers.,669105.0,Zach Muckenhirn,/api/v1/people/669105,529,Tacoma Rainiers,/api/v1/teams/529,136.0,Seattle Mariners,/api/v1/teams/136
719318,2023-08-11,2023-08-11,,CU,Recalled,Seattle Mariners recalled 2B Sam Haggerty from Tacoma Rainiers.,664059.0,Sam Haggerty,/api/v1/people/664059,136,Seattle Mariners,/api/v1/teams/136,529.0,Tacoma Rainiers,/api/v1/teams/529
719496,2023-08-12,2023-08-12,2023-08-12,SFA,Signed as Free Agent,Seattle Mariners signed free agent RHP Alex Valverde to a minor league contract.,663820.0,Alex Valverde,/api/v1/people/663820,136,Seattle Mariners,/api/v1/teams/136,,,
719500,2023-08-12,2023-08-12,,OUT,Outrighted,Seattle Mariners sent RHP Juan Then outright to Tacoma Rainiers.,672730.0,Juan Then,/api/v1/people/672730,529,Tacoma Rainiers,/api/v1/teams/529,136.0,Seattle Mariners,/api/v1/teams/136
720229,2023-08-16,2023-08-14,2023-08-14,SC,Status Change,"Seattle Mariners placed C Tom Murphy on the 10-day injured list retroactive to August 14, 2023. Left thumb sprain.",608596.0,Tom Murphy,/api/v1/people/608596,136,Seattle Mariners,/api/v1/teams/136,,,
720228,2023-08-16,2023-08-16,,SE,Selected,Seattle Mariners selected the contract of C Brian O'Keefe from Tacoma Rainiers.,657247.0,Brian O'Keefe,/api/v1/people/657247,136,Seattle Mariners,/api/v1/teams/136,529.0,Tacoma Rainiers,/api/v1/teams/529
720386,2023-08-17,2023-08-17,,CU,Recalled,Seattle Mariners recalled RHP Eduard Bazardo from Tacoma Rainiers.,660825.0,Eduard Bazardo,/api/v1/people/660825,136,Seattle Mariners,/api/v1/teams/136,529.0,Tacoma Rainiers,/api/v1/teams/529
720388,2023-08-17,2023-08-17,,OPT,Optioned,Seattle Mariners optioned RHP Ryder Ryan to Tacoma Rainiers.,656924.0,Ryder Ryan,/api/v1/people/656924,529,Tacoma Rainiers,/api/v1/teams/529,136.0,Seattle Mariners,/api/v1/teams/136
720886,2023-08-19,2023-08-19,2023-08-19,SFA,Signed as Free Agent,Seattle Mariners signed free agent RHP Nick Wittgren to a minor league contract.,621295.0,Nick Wittgren,/api/v1/people/621295,136,Seattle Mariners,/api/v1/teams/136,,,
720798,2023-08-19,2023-08-19,2023-08-19,ASG,Assigned,Seattle Mariners sent SS J.P. Crawford on a rehab assignment to Everett AquaSox.,641487.0,J.P. Crawford,/api/v1/people/641487,403,Everett AquaSox,/api/v1/teams/403,136.0,Seattle Mariners,/api/v1/teams/136
720966,2023-08-21,2023-08-21,2023-08-21,SC,Status Change,Seattle Mariners activated SS J.P. Crawford from the 7-day injured list.,641487.0,J.P. Crawford,/api/v1/people/641487,136,Seattle Mariners,/api/v1/teams/136,,,
720967,2023-08-21,2023-08-21,2023-08-21,SC,Status Change,Seattle Mariners placed RHP Emerson Hancock on the 15-day injured list. Right shoulder strain.,676106.0,Emerson Hancock,/api/v1/people/676106,136,Seattle Mariners,/api/v1/teams/136,,,
720969,2023-08-21,2023-08-21,,OPT,Optioned,Seattle Mariners optioned 2B Sam Haggerty to Tacoma Rainiers.,664059.0,Sam Haggerty,/api/v1/people/664059,529,Tacoma Rainiers,/api/v1/teams/529,136.0,Seattle Mariners,/api/v1/teams/136
720968,2023-08-21,2023-08-21,,CU,Recalled,Seattle Mariners recalled RHP Darren McCaughan from Tacoma Rainiers.,670766.0,Darren McCaughan,/api/v1/people/670766,136,Seattle Mariners,/api/v1/teams/136,529.0,Tacoma Rainiers,/api/v1/teams/529
721338,2023-08-22,2023-08-22,2023-08-22,SC,Status Change,Seattle Mariners transferred RHP Emerson Hancock from the 15-day injured list to the 60-day injured list.,676106.0,Emerson Hancock,/api/v1/people/676106,136,Seattle Mariners,/api/v1/teams/136,,,
721339,2023-08-22,2023-08-22,2023-08-22,SFA,Signed as Free Agent,Seattle Mariners signed free agent RHP Luke Weaver.,596133.0,Luke Weaver,/api/v1/people/596133,136,Seattle Mariners,/api/v1/teams/136,,,
721337,2023-08-22,2023-08-22,2023-08-22,SC,Status Change,Seattle Mariners activated RHP Bryan Woo from the 15-day injured list.,693433.0,Bryan Woo,/api/v1/people/693433,136,Seattle Mariners,/api/v1/teams/136,,,
735074,2023-08-22,2023-08-22,2023-08-22,SC,Status Change,Seattle Mariners activated RHP Bryan Woo from the 15-day injured list.,693433.0,Bryan Woo,/api/v1/people/693433,136,Seattle Mariners,/api/v1/teams/136,,,
721341,2023-08-22,2023-08-22,,OPT,Optioned,Seattle Mariners optioned RHP Darren McCaughan to Tacoma Rainiers.,670766.0,Darren McCaughan,/api/v1/people/670766,529,Tacoma Rainiers,/api/v1/teams/529,136.0,Seattle Mariners,/api/v1/teams/136
721340,2023-08-22,2023-08-22,,OPT,Optioned,Seattle Mariners optioned RHP Eduard Bazardo to Tacoma Rainiers.,660825.0,Eduard Bazardo,/api/v1/people/660825,529,Tacoma Rainiers,/api/v1/teams/529,136.0,Seattle Mariners,/api/v1/teams/136
722716,2023-08-30,2023-08-30,2023-08-30,SFA,Signed as Free Agent,Seattle Mariners signed free agent C Luis Torrens to a minor league contract.,620443.0,Luis Torrens,/api/v1/people/620443,136,Seattle Mariners,/api/v1/teams/136,,,
724427,2023-08-30,2023-08-30,2023-08-30,ASG,Assigned,Seattle Mariners sent OF Jarred Kelenic on a rehab assignment to Tacoma Rainiers.,672284.0,Jarred Kelenic,/api/v1/people/672284,529,Tacoma Rainiers,/api/v1/teams/529,136.0,Seattle Mariners,/api/v1/teams/136
722719,2023-08-30,2023-08-30,2023-08-30,ASG,Assigned,Seattle Mariners sent OF Jarred Kelenic on a rehab assignment to Tacoma Rainiers.,672284.0,Jarred Kelenic,/api/v1/people/672284,529,Tacoma Rainiers,/api/v1/teams/529,136.0,Seattle Mariners,/api/v1/teams/136
722857,2023-08-31,2023-08-31,2023-08-31,DES,Designated for Assignment,Seattle Mariners designated RHP Devin Sweet for assignment.,682967.0,Devin Sweet,/api/v1/people/682967,136,Seattle Mariners,/api/v1/teams/136,,,
